_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,extra_people,guests_included,weekly_price,monthly_price,reviews_per_month
4774629,Beautiful Spacious Suite..,Apartment,Private room,Real Bed,1,1125,flexible,2,1.0,1.0,0,1.0,"['Wifi', 'Kitchen', 'Elevator', 'Heating', 'Shampoo']",90.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4774924,Sunny and Quiet Williamsburg Room,Apartment,Private room,Real Bed,2,7,moderate,2,1.0,1.0,32,1.0,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Wide hallway clearance', 'Wide doorway', 'Other']",100.0,25.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4776488,Outskirts of Sydney,House,Private room,Real Bed,1,90,flexible,2,1.0,1.0,0,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets live on this property', 'Cat(s)', 'Hot tub', 'Heating', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo']",45.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4776811,Quaint Apt in Copacabana / Ipanema,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2,1.0,1.0,7,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox']",242.0,0.0,1,1958.0,6901.0,1.7127659574468086
4778098,500MB Cozy studio B: near RED LINE Jordan MTR +ICC,Apartment,Entire home/apt,Real Bed,2,10000,strict_14_with_grace_period,3,1.0,2.0,29,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Long term stays allowed', 'Other']",550.0,80.0,2,1530.9033613445379,12500.0,1.7127659574468086
4778849,Pineapple Shack,House,Entire home/apt,Real Bed,2,20,strict_14_with_grace_period,4,2.0,3.0,145,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Private living room', 'Pack ’n Play/travel crib', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Step-free access', 'Flat path to front door', 'Step-free access', 'Step-free access', 'Step-free access']",145.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
478053,Great LES / Chinatown bedroom,Apartment,Private room,Real Bed,2,60,moderate,1,1.0,0.0,48,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Other']",80.0,15.0,1,650.0,1650.0,1.7127659574468086
4790136,Paradise in Leblon,Apartment,Entire home/apt,Real Bed,2,50,moderate,4,2.0,4.0,68,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Doorman', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Long term stays allowed', 'Host greets you']",351.0,50.0,4,1530.9033613445379,5391.370426829269,1.7127659574468086
4790969,"Room in Brooklyn, 20 min from Manh",Apartment,Private room,Futon,2,1125,moderate,2,1.0,1.0,48,1.0,"['Wifi', 'Kitchen', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",40.0,10.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4792875,GORGEOUS 1 BEDROOM WEST-ISLAND,Apartment,Entire home/apt,Real Bed,30,1125,moderate,2,1.0,1.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49']",95.0,0.0,1,1000.0,2950.0,1.7127659574468086
4797773,"Triple Room@Austin,Jordan,Tsim Sha Tsui",Boutique hotel,Private room,Real Bed,1,180,strict_14_with_grace_period,3,1.0,2.0,210,1.0,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Heating', 'Family/kid friendly', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Smart lock', 'Bed linens', 'Extra pillows and blankets']",761.0,150.0,3,1530.9033613445379,5391.370426829269,1.7127659574468086
4798216,"Chambre 2 lits, 15mn praia, terraço. Fran/Port/Ing",Apartment,Private room,Real Bed,2,15,moderate,2,1.0,2.0,3,1.0,"['TV', 'Wifi', 'Air conditioning', 'Smoking allowed', 'Pets allowed', 'Doorman', 'Pets live on this property', 'Dog(s)', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",149.0,75.0,2,2238.0,5391.370426829269,1.7127659574468086
4798749,Amplo e ventilado 500 metros metrô,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,6,2.0,"['TV', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Elevator', 'Washer', 'Essentials', 'Hangers', 'Hot water', 'Long term stays allowed']",101.0,0.0,1,1530.9033613445379,2500.0,1.7127659574468086
4800611,ótima oportunidade,House,Private room,Real Bed,1,1125,flexible,4,1.0,2.0,0,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Doorman', 'Washer', 'Essentials']",649.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4802877,Chambre douillette & accueillante,Apartment,Private room,Real Bed,2,10,strict_14_with_grace_period,2,1.0,1.0,34,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Host greets you']",50.0,18.0,1,275.0,900.0,1.7127659574468086
4807244,"Clean, New Private Garden Level Apartment in BKLYN",Apartment,Entire home/apt,Real Bed,2,1125,moderate,6,2.0,5.0,171,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Private entrance', 'High chair', 'Children’s books and toys', 'Babysitter recommendations', 'Pack ’n Play/travel crib', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway']",195.0,30.0,6,1200.0,4250.0,1.7127659574468086
4816450,Nice and cozy 2 bedroom apartment in Rose Bay,Apartment,Entire home/apt,Real Bed,27,1125,flexible,4,2.0,2.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Self check-in', 'Building staff']",129.0,0.0,1,850.0,5391.370426829269,1.7127659574468086
4823910,Spacious and light-filled Manhattan apartment,Apartment,Entire home/apt,Real Bed,14,31,strict_14_with_grace_period,4,1.0,2.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Other']",117.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4826466,Standard Double Room,Hotel,Private room,Real Bed,1,1125,moderate,2,1.0,1.0,2,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Paid parking off premises', 'Heating', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Building staff', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Luggage dropoff allowed']",200.0,590.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
482765,Beautiful Brooklyn Brownstone,Apartment,Private room,Real Bed,2,8,moderate,2,1.0,1.0,102,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Stair gates', 'Room-darkening shades', 'Hot water', 'Other']",100.0,0.0,1,575.0,5391.370426829269,1.7127659574468086
48305,"Beach Block 6bed Penthouse, Ipanema Best Location!",Serviced apartment,Entire home/apt,Real Bed,2,89,strict_14_with_grace_period,13,6.0,7.0,39,7.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Breakfast', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Paid parking on premises']",3253.0,84.0,7,1530.9033613445379,5391.370426829269,1.7127659574468086
4838721,QUARTO NO CORAÇÃO DE COPACABANA II,Apartment,Private room,Real Bed,5,1125,strict_14_with_grace_period,2,1.0,1.0,3,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials']",250.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4840020,Mauna Lani Golf Resort Townhouse with Beach Club,Townhouse,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2.0,2.0,138,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Outlet covers', 'Bathtub', 'Children’s books and toys', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Wide hallway clearance']",198.0,20.0,5,1530.9033613445379,5391.370426829269,1.7127659574468086
4840858,Feel like home,Apartment,Entire home/apt,Real Bed,2,1125,moderate,5,3.0,3.0,2,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Hot tub', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials']",140.0,20.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
484267,Cozy Penthouse between Copacabana and Ipanema,Apartment,Entire home/apt,Real Bed,1,60,strict_14_with_grace_period,4,2.0,2.0,79,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Doorman', 'Pets live on this property', 'Dog(s)', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Outlet covers', 'Baby bath', 'Children’s books and toys', 'Babysitter recommendations', 'Crib', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Game console', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Wide entryway', 'Host greets you', 'Beachfront']",578.0,0.0,1,1530.9033613445379,33570.0,1.7127659574468086
484390,MONTHLY COZY SUNNY - SAGRADA FAM.,Loft,Entire home/apt,Real Bed,31,365,strict_14_with_grace_period,2,1.0,2.0,87,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Well-lit path to entrance', 'Accessible-height bed', 'Host greets you', 'Handheld shower head']",25.0,0.0,1,1530.9033613445379,695.0,1.7127659574468086
4846619,A room of one's own,Apartment,Private room,Real Bed,4,1125,flexible,1,1.0,1.0,1,1.0,"['Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Heating', 'Washer', 'Hot water']",53.0,0.0,1,320.0,1100.0,1.7127659574468086
4856244,"KAPAA, KAUAI 2 BEDROOM SUITE, NICE!",Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,6,2.0,4.0,3,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Hot tub', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials']",249.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
486337,Apartamento de Cobertura no Rio de,Apartment,Private room,Real Bed,1,1125,flexible,3,2.0,2.0,1,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Washer', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Iron', 'Laptop friendly workspace']",280.0,120.0,1,1650.0,4337.0,1.7127659574468086
4865672,luxurious studio center stage,Apartment,Entire home/apt,Real Bed,31,1125,moderate,2,1.0,1.0,88,1.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",101.0,50.0,2,600.0,1851.0,1.7127659574468086
4870358,Minyon Istanbul room no:4,Serviced apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,1.0,1.0,62,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Crib', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",174.0,24.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4872526,Kanimbla Vista Apartment,Apartment,Entire home/apt,Real Bed,1,2,strict_14_with_grace_period,3,2.0,2.0,10,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Private entrance', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed']",151.0,15.0,3,1530.9033613445379,5391.370426829269,1.7127659574468086
4875052,COPA LUXURY 1 BEDROOM,Apartment,Entire home/apt,Real Bed,4,90,strict_14_with_grace_period,3,1.0,2.0,64,1.0,"['Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets']",209.0,100.0,3,2200.0,6500.0,1.7127659574468086
4885595,1 bd apt in Astoria,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,1.0,1.0,36,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",130.0,20.0,3,1530.9033613445379,5391.370426829269,1.7127659574468086
4887250,VICTORIAN SUNFILLED APT DREAM VIEW,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,3,1.0,2.0,126,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets live on this property', 'Cat(s)', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home']",95.0,20.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
4889801,Serras - Oporto Stories Apartments,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,0.0,1.0,15,1.5,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Washer', 'Essentials', '24-hour check-in', 'Hair dryer', 'Iron', 'Crib']",48.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4894520,Amazing Duplex Apartment,Apartment,Private room,Real Bed,2,1125,flexible,2,1.0,1.0,11,1.5,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",42.0,0.0,2,184.0,5391.370426829269,1.7127659574468086
4898509,Musical Porto,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,1.0,2.0,6,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo']",60.0,5.0,2,395.0,1350.0,1.7127659574468086
490098,Best location in Leblon - 1 bedroom,Apartment,Entire home/apt,Real Bed,2,30,moderate,2,1.0,1.0,101,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Full kitchen']",261.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4901235,Nice Bright Room by the Beach!,Apartment,Private room,Real Bed,3,90,strict_14_with_grace_period,2,1.0,1.0,31,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Pets live on this property', 'Dog(s)', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo']",35.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4902451,Flat Leblon in Rio de Janeiro,Apartment,Entire home/apt,Real Bed,3,360,strict_14_with_grace_period,3,1.0,1.0,6,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Free street parking', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",254.0,180.0,3,1530.9033613445379,5391.370426829269,1.7127659574468086
4906949,CONDO 3 1/2 Plateau Mont-Royal,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3,1.0,1.0,4,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials']",75.0,0.0,1,450.0,1500.0,1.7127659574468086
4915245,"Cozy mini-studio, one block from the beach.",Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2,1.0,2.0,91,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Family/kid friendly', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",86.0,0.0,1,600.0,1500.0,1.7127659574468086
4919014,Manly Beach Views in Sydney,Apartment,Entire home/apt,Real Bed,6,365,strict_14_with_grace_period,3,1.0,1.0,24,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'High chair', 'Crib', 'Room-darkening shades', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",264.0,15.0,2,1680.0,6300.0,1.7127659574468086
4924343,Confortável quarto com varanda  em Copacabana.,Serviced apartment,Private room,Pull-out Sofa,2,14,strict_14_with_grace_period,1,1.0,1.0,6,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Building staff', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove']",119.0,60.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
4940063,"Great view,superb located penthouse",Apartment,Entire home/apt,Real Bed,1,1125,moderate,5,1.0,3.0,32,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance']",453.0,54.0,2,1530.9033613445379,5391.370426829269,1.7127659574468086
4951001,Aluguel para 2015,Apartment,Entire home/apt,Real Bed,5,30,strict_14_with_grace_period,3,1.0,2.0,0,1.0,"['TV', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials']",280.0,0.0,1,1530.9033613445379,5391.370426829269,1.7127659574468086
